"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",74,"Ihor Akinshyn",2068-01-02,42.2861054,74,"United States","Ossie Barreras",1977-08-29,32.6297057,,"Puerto Rico","Q37","David DiPierro",1975-11-06,34.4421629,73,"United States","Leon Lucas",1971-05-05,38.9486653,79,"United States","Q28","21-19, 15-21, 15-11","1:05","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",75,"Andy Wimmer",1982-07-19,27.742642,79,"United States","Drew Mallin",1987-01-29,23.211499,,"United States","Q21","Chris George",1972-04-17,37.9958932,68,"United States","James Fryer",1975-09-24,34.5598905,,"United States","Q44","21-19, 21-16","0:46","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",76,"Jeff Soler",1982-11-23,27.394935,78,"United States","Jerod Davis",1978-09-15,31.5838467,75,"United States","Q53","Dhiraj Coats",1980-01-27,30.2176591,74,"United States","Kevin Lynch",1984-02-02,26.201232,76,"United States","Q12","21-19, 23-21","0:45","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",77,"Kevin Craig",1974-06-27,35.8028747,77,"United States","Tyler Lesneski",1978-09-20,31.5701574,72,"United States","Q13","Donny Bass",1980-11-20,29.4017796,75,"United States","Mike Claman",1982-01-11,28.2600958,,"United States","Q52","21-12, 21-18","0:38","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",78,"Mat Ogin",1983-06-05,26.8637919,80,"United States","Mike Morales",1974-04-22,35.9835729,72,"United States","Q20","Matt Osburn",1978-03-10,32.1013005,76,"United States","Mike Buccarelli",1983-12-31,26.2915811,73,"United States","Q45","21-13, 21-15","0:35","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",79,"Andre Melo",1978-11-11,31.4277892,75,"United States","Lucas Wisniakowski",1979-03-13,31.0937714,74,"United States","Q29","Allen Coleman",1972-06-09,37.8507871,,"United States","Joe Cash",1978-06-03,31.8685832,76,"United States","Q36","21-15, 21-14","0:43","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",80,"Andrew Fuller",1984-05-09,25.9356605,82,"United States","Evan Engle",1982-02-28,28.128679,75,"United States","28, Q4","Christopher Underwood",1987-08-03,22.7022587,76,"Puerto Rico","Luis Rodriguez",1981-01-18,29.2402464,,"Puerto Rico","Q61","21-15, 21-14","0:37","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",81,"Mike DiPierro",1980-12-10,29.3470226,78,"United States","Steve Grotowski",1982-05-30,27.8795346,78,"England","27, Q3","Larry Dezenzo",2056-09-24,53.5578371,,"United States","Mike Kinsler",1973-03-22,37.0677618,,"United States","Q62","21-8, 21-9","0:34","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",82,"Adrian Carambula",1988-03-16,22.0835044,72,"Italy","Matt Heath",1975-01-08,35.2689938,78,"United States","Q35","Josh Goodman",1983-06-11,26.8473648,75,"United States","Miloslav Rousek",1969-05-16,40.91718,76,"Slovak Republic","Q30","21-8, 21-15","0:33","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",83,"Colin Kaslow",1975-08-20,34.6557153,75,"United States","Tim Wooliver",1975-09-19,34.5735797,73,"United States","Q19","Casey Adams",1974-08-09,35.6851472,77,"United States","Mike Nelson",1982-04-21,27.9863107,75,"United States","Q46","21-11, 21-16","0:36","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",84,"Chris Luers",1974-07-30,35.7125257,75,"United States","Erik Gomez",1980-03-05,30.1136208,74,"United States","Q14","Garrett Rasmussen",1971-09-05,38.6119097,70,"United States","Scott Provencher",1971-03-15,39.0882957,78,"United States","Q51","21-13, 21-19","0:41","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",85,"Paul MacDonald",1980-04-03,30.0342231,74,"United States","Vince Zanzucchi",1983-05-15,26.9212868,74,"United States","Q11","David Woolsteen",1973-07-18,36.7446954,73,"United States","Richard Rainwater",2067-11-16,42.4147844,,"United States","Q54","Forfeit or other",,"Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",86,"Austin Clubb",1985-01-14,25.2511978,,"United States","Brian Tillman",1981-05-12,28.9281314,,"United States","Q43","David Smith",1972-02-26,38.1355236,75,"United States","Yariv Lerner",1973-06-16,36.8323066,75,"United States","Q22","21-17, 18-21, 15-11","1:00","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",87,"Jim Van Zwieten",1977-09-25,32.5557837,77,"United States","Tony Epie",1974-09-09,35.6002738,72,"United States","Q27","Brian Chapman",1971-10-19,38.4914442,,"United States","Roman Onishchenko",1986-02-22,24.1451061,,"United States","Q38","14-21, 21-12, 15-10","0:50","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",88,"Dane Jensen",1984-02-15,26.16564,77,"United States","Scott Hill",1976-04-02,34.036961,75,"United States","32, Q6","Andreas Olesen",1977-03-20,33.0732375,73,"Denmark","Pedro Penate",1986-02-26,24.1341547,,"United States","Q59","21-15, 21-11","0:39","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",89,"Daniel Erazo",1987-08-16,22.6666667,,"Puerto Rico","Eric Haddock",1983-06-15,26.8364134,74,"Puerto Rico","Q58","Danko Iordanov",1977-07-16,32.7501711,77,"United States","Ed Lunnen",1977-06-10,32.8487337,76,"United States","Q7","23-21, 13-21, 15-12","1:00","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",90,"Brendan Forbes",1982-04-16,28,,"United States","Joe Rohr",1974-05-26,35.890486,76,"United States","Q39","Jason Stefon",1977-10-18,32.4928131,76,"United States","Matthew Terrell",2068-02-09,42.1820671,79,"United States","Q26","21-15, 21-15","0:40","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",91,"Amaury Velasco",1972-03-06,38.110883,77,"Puerto Rico","Roberto Rodriguez",1986-08-08,23.687885,75,"Puerto Rico","Q42","Corey Spence",1985-11-01,24.4544832,,"United States","Gary Schreiber",2060-02-17,50.1601643,,"United States","Q23","21-18, 21-15","0:38","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",92,"Lucas Black",1982-02-25,28.1368925,75,"United States","Sean Allstot",1983-01-15,27.2498289,74,"United States","30, Q10","Jason Aucoin",1974-08-27,35.6358658,,"United States","Neil Mayo",1979-11-29,30.3791923,,"United States","Q55","18-21, 21-14, 15-12","0:49","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",93,"Avery Drost",1986-09-07,23.6057495,77,"United States","Chris Icaza",1987-02-19,23.1540041,,"United States","Q15","Daren Dvorak",1980-09-13,29.5879535,,"United States","Ethan Roseborough",1980-06-01,29.8726899,75,"United States","Q50","21-17, 21-12","0:41","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",94,"Derek Olson",1984-03-30,26.0451745,73,"United States","Matt Motter",1984-08-06,25.6919918,,"United States","Q18","Kyle Nursey",1984-03-18,26.0780287,,"United States","Shawn Levoy",1980-08-02,29.7029432,76,"United States","Q47","21-15, 21-14","0:35","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",95,"Mike Thompson",1981-12-10,28.347707,79,"United States","Oguz Degirmenci",1978-03-04,32.1177276,73,"United States","Q31","Kevin Kuerbis",2064-12-11,45.3442847,,"United States","Richard Krutop",1983-12-02,26.3709788,74,"United States","Q34","21-19, 21-15","0:39","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",96,"David Fischer",1972-04-09,38.017796,75,"United States","Vincent Robbins",1980-05-14,29.9219713,74,"United States","26, Q2","Angel Ortiz",1974-02-24,36.1396304,,"Puerto Rico","Ernesto Herger",1977-11-14,32.4188912,,"United States","Q63","21-9, 21-14","0:34","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",97,"Justin Phipps",1978-05-09,31.9370294,74,"United States","Matt Henderson",1977-06-24,32.8104038,,"United States","25, Q1","Alex Padilla",1974-04-04,36.0328542,75,"United States","Ozz Borges",1985-01-12,25.2566735,77,"Virgin Islands","Q32","21-17, 20-22, 15-11","1:05","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",98,"Chris Keen",1980-10-06,29.5249829,74,"United States","Jody Pigford",1981-07-14,28.7556468,75,"United States","Q48","Matt Heagy",1980-02-05,30.1930185,76,"United States","Tony Pray",1976-03-09,34.1026694,76,"United States","Q16","21-14, 19-21, 15-9","1:00","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",99,"Gaston Macau",1974-10-28,35.4661191,73,"United States","Ranse Jones",,,73,"United States","29, Q9","Gregory Hunter",1986-02-15,24.164271,70,"United States","TJ Cloud",1984-06-19,25.8234086,,"United States","Q41","21-16, 21-14","0:58","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",100,"Jake Elliott",1975-09-27,34.5516769,73,"United States","Jim Walls",1978-03-26,32.0574949,75,"United States","Q25","Sam Haghighi",1973-01-05,37.2758385,75,"United States","Travis Schoonover",1982-12-10,27.3483915,75,"United States","Q8","21-16, 21-15","0:40","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",101,"Jason Wight",1979-07-21,30.7378508,72,"United States","Seth Burnham",1977-05-31,32.8761123,79,"United States","31, Q5","Ihor Akinshyn",2068-01-02,42.2861054,74,"United States","Ossie Barreras",1977-08-29,32.6297057,,"Puerto Rico","Q37","21-23, 21-12, 16-14","1:13","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",102,"Jeff Soler",1982-11-23,27.394935,78,"United States","Jerod Davis",1978-09-15,31.5838467,75,"United States","Q53","Andy Wimmer",1982-07-19,27.742642,79,"United States","Drew Mallin",1987-01-29,23.211499,,"United States","Q21","21-19, 21-18","0:41","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",103,"Kevin Craig",1974-06-27,35.8028747,77,"United States","Tyler Lesneski",1978-09-20,31.5701574,72,"United States","Q13","Mat Ogin",1983-06-05,26.8637919,80,"United States","Mike Morales",1974-04-22,35.9835729,72,"United States","Q20","21-14, 21-18","0:44","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",104,"Andrew Fuller",1984-05-09,25.9356605,82,"United States","Evan Engle",1982-02-28,28.128679,75,"United States","28, Q4","Andre Melo",1978-11-11,31.4277892,75,"United States","Lucas Wisniakowski",1979-03-13,31.0937714,74,"United States","Q29","21-11, 21-14","0:41","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",105,"Mike DiPierro",1980-12-10,29.3470226,78,"United States","Steve Grotowski",1982-05-30,27.8795346,78,"England","27, Q3","Adrian Carambula",1988-03-16,22.0835044,72,"Italy","Matt Heath",1975-01-08,35.2689938,78,"United States","Q35","21-9, 21-16","0:38","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",106,"Colin Kaslow",1975-08-20,34.6557153,75,"United States","Tim Wooliver",1975-09-19,34.5735797,73,"United States","Q19","Chris Luers",1974-07-30,35.7125257,75,"United States","Erik Gomez",1980-03-05,30.1136208,74,"United States","Q14","29-27, 21-13","0:53","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",107,"Paul MacDonald",1980-04-03,30.0342231,74,"United States","Vince Zanzucchi",1983-05-15,26.9212868,74,"United States","Q11","Austin Clubb",1985-01-14,25.2511978,,"United States","Brian Tillman",1981-05-12,28.9281314,,"United States","Q43","21-19, 21-15","0:44","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",108,"Dane Jensen",1984-02-15,26.16564,77,"United States","Scott Hill",1976-04-02,34.036961,75,"United States","32, Q6","Jim Van Zwieten",1977-09-25,32.5557837,77,"United States","Tony Epie",1974-09-09,35.6002738,72,"United States","Q27","21-8, 21-16","0:40","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",109,"Daniel Erazo",1987-08-16,22.6666667,,"Puerto Rico","Eric Haddock",1983-06-15,26.8364134,74,"Puerto Rico","Q58","Brendan Forbes",1982-04-16,28,,"United States","Joe Rohr",1974-05-26,35.890486,76,"United States","Q39","21-14, 21-16","0:45","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",110,"Lucas Black",1982-02-25,28.1368925,75,"United States","Sean Allstot",1983-01-15,27.2498289,74,"United States","30, Q10","Amaury Velasco",1972-03-06,38.110883,77,"Puerto Rico","Roberto Rodriguez",1986-08-08,23.687885,75,"Puerto Rico","Q42","19-21, 21-13, 15-12","0:59","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",111,"Derek Olson",1984-03-30,26.0451745,73,"United States","Matt Motter",1984-08-06,25.6919918,,"United States","Q18","Avery Drost",1986-09-07,23.6057495,77,"United States","Chris Icaza",1987-02-19,23.1540041,,"United States","Q15","21-15, 21-19","0:44","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",112,"David Fischer",1972-04-09,38.017796,75,"United States","Vincent Robbins",1980-05-14,29.9219713,74,"United States","26, Q2","Mike Thompson",1981-12-10,28.347707,79,"United States","Oguz Degirmenci",1978-03-04,32.1177276,73,"United States","Q31","21-19, 21-15","0:45","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",113,"Justin Phipps",1978-05-09,31.9370294,74,"United States","Matt Henderson",1977-06-24,32.8104038,,"United States","25, Q1","Chris Keen",1980-10-06,29.5249829,74,"United States","Jody Pigford",1981-07-14,28.7556468,75,"United States","Q48","21-19, 21-12","0:37","Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",114,"Gaston Macau",1974-10-28,35.4661191,73,"United States","Ranse Jones",,,73,"United States","29, Q9","Jake Elliott",1975-09-27,34.5516769,73,"United States","Jim Walls",1978-03-26,32.0574949,75,"United States","Q25","21-15, 21-14","0:50","Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",115,"Jason Wight",1979-07-21,30.7378508,72,"United States","Seth Burnham",1977-05-31,32.8761123,79,"United States","31, Q5","Jeff Soler",1982-11-23,27.394935,78,"United States","Jerod Davis",1978-09-15,31.5838467,75,"United States","Q53","21-23, 21-14, 15-10","1:01","Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",116,"Andrew Fuller",1984-05-09,25.9356605,82,"United States","Evan Engle",1982-02-28,28.128679,75,"United States","28, Q4","Kevin Craig",1974-06-27,35.8028747,77,"United States","Tyler Lesneski",1978-09-20,31.5701574,72,"United States","Q13","21-19, 21-16","0:41","Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",117,"Mike DiPierro",1980-12-10,29.3470226,78,"United States","Steve Grotowski",1982-05-30,27.8795346,78,"England","27, Q3","Colin Kaslow",1975-08-20,34.6557153,75,"United States","Tim Wooliver",1975-09-19,34.5735797,73,"United States","Q19","14-21, 21-12, 15-12","0:59","Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",118,"Dane Jensen",1984-02-15,26.16564,77,"United States","Scott Hill",1976-04-02,34.036961,75,"United States","32, Q6","Paul MacDonald",1980-04-03,30.0342231,74,"United States","Vince Zanzucchi",1983-05-15,26.9212868,74,"United States","Q11","21-12, 21-13","0:39","Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",119,"Lucas Black",1982-02-25,28.1368925,75,"United States","Sean Allstot",1983-01-15,27.2498289,74,"United States","30, Q10","Daniel Erazo",1987-08-16,22.6666667,,"Puerto Rico","Eric Haddock",1983-06-15,26.8364134,74,"Puerto Rico","Q58","21-17, 20-22, 15-11","0:53","Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",120,"David Fischer",1972-04-09,38.017796,75,"United States","Vincent Robbins",1980-05-14,29.9219713,74,"United States","26, Q2","Derek Olson",1984-03-30,26.0451745,73,"United States","Matt Motter",1984-08-06,25.6919918,,"United States","Q18","21-18, 22-20","0:44","Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",1,"Phil Dalhausser",1980-01-26,30.220397,81,"United States","Todd Rogers",1973-09-30,36.5420945,74,"United States","1","Dane Jensen",1984-02-15,26.16564,77,"United States","Scott Hill",1976-04-02,34.036961,75,"United States","32, Q6","21-11, 21-11","0:33","Winner's Bracket","Round 1",13,12,1,0.846,4,6,2,3,15,11,2,0.6,2,3,0,6,18,3,5,-0.111,1,3,0,1,7,5,1,0.571,0,3,1,0
"AVP","Fort Lauderdale","United States",2010,2010-04-16,"M",2,"Everett Matthews",1977-03-29,33.0485969,72,"Canada","Jeff Carlucci",1975-01-27,35.2169747,78,"United States","16","Eyal Zimet",1976-09-01,33.6208077,74,"United States","Jonathan Acosta",1981-11-17,28.4106776,76,"Puerto Rico","17","21-19, 21-19","1:01","Winner's Bracket","Round 1",20,6,3,0.15,2,3,0,14,44,21,4,0.386,0,4,0,12,22,8,2,0.273,0,4,0,16,32,16,2,0.438,0,2,0,11
