"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"AVP","Cincinnati","United States",2012,2012-08-30,"M",41,"Austin Rester",1982-03-31,30.4175222,79,"United States","Dave McKienzie",1979-07-05,33.155373,75,"United States","23, Q3","Bill Schultz",1980-02-11,32.550308,75,"United States","Jonathan Brady",1984-11-10,27.8028747,,"United States","Q35","21-15, 21-15",,"Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",42,"Orlando Irizarry",1985-09-27,26.9240246,,"Puerto Rico","Roberto Rodriguez",1986-08-08,26.0616016,75,"Puerto Rico","Q14","Cal Palumbo",1988-12-10,23.7207392,,"United States","Joshua Garry",1987-02-16,25.5359343,,"United States","Q19","21-9, 21-11",,"Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",43,"Gregg Weaver",1982-03-03,30.4941821,75,"England","Nils Nielsen",1981-11-23,30.7679671,,"United States","Q11","Clint Gentry",1983-06-27,29.1772758,73,"United States","Scott Ryan",1990-06-11,22.220397,,"United States","Q22","21-13, 21-13",,"Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",44,"Dave Palm",1990-10-10,21.889117,,"United States","Drew Mallin",1987-01-29,25.5852156,,"United States","Q6","Joey Rossetter",1985-05-12,27.301848,76,"United States","Zachary Franklin",1983-03-03,29.4948665,74,"United States","Q27","21-16, 21-18",,"Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",45,"Jeremy Casebeer",1989-01-03,23.6550308,77,"United States","Will Montgomery",1990-01-09,22.6392882,74,"United States","Q7","Dan Zibton",1986-06-05,26.2368241,76,"United States","Mike Chia",1985-10-29,26.8364134,74,"United States","Q26","21-15, 21-18",,"Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",46,"Danko Iordanov",1977-07-16,35.1238877,77,"United States","Mike Nelson",1982-04-21,30.3600274,75,"United States","Q10","Brandon Kelly",1982-09-25,29.9301848,76,"United States","Nic Stojak",1980-12-29,31.6687201,74,"United States","Q23","21-16, 21-19",,"Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",47,"Paul Christopher",1976-12-31,35.6632444,,"United States","Philip Burrow",1984-05-29,28.2546201,,"United States","Q15","David Jones",1974-04-02,38.4120465,,"United States","Gene Wade",1969-08-06,43.0663929,77,"United States","Q18","21-16, 21-9",,"Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",48,"Andrew Fuller",1984-05-09,28.3093771,82,"United States","Mark Van Zwieten",1987-07-05,25.155373,73,"United States","22, Q2","Jonathan Drake",1989-10-25,22.8473648,74,"United States","Matt Gordon",1977-07-01,35.1649555,,"United States","Q31","21-15, 21-17",,"Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",49,"Adam Roberts",1976-01-25,36.5968515,73,"United States","Andrei Belov",1984-05-15,28.29295,77,"Russia","21, Q1","Nils Dauburs",1981-06-17,31.2032854,,"Latvia","Patrick Bolton",1981-10-02,30.9103354,77,"United States","Q16","21-18, 21-16",,"Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",50,"Danny Cook",1981-06-23,31.1868583,77,"United States","William Robbins",1977-06-05,35.2361396,77,"United States","Q25","Raffe Paulis",1986-05-13,26.2997947,74,"United States","Tri Bourne",1989-06-20,23.1950719,77,"United States","Q9","21-13, 21-17",,"Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
