"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",21,"Leon Luini",2000-11-19,21.3196441,78,"Netherlands","Ruben Penninga",1997-09-11,24.5092402,78,"Netherlands","23, Q19","Chase Budinger",1988-05-22,33.8151951,79,"United States","Troy Field",1993-12-21,28.2327173,,"United States","Q3","21-12, 21-14","0:31","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",22,"Mart van Werkhoven",1991-12-11,30.2614648,82,"Netherlands","Matthew Immers",2000-11-13,21.3360712,75,"Netherlands","24, Q27","Adrian Heidrich",1994-09-18,27.4907598,81,"Switzerland","Leo Dillier",2001-04-29,20.8788501,76,"Switzerland","Q11","21-14, 21-19","0:34","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",23,"Arthur Mariano",1996-02-03,26.1136208,78,"Brazil","Pedro Solberg",1986-03-27,35.9698836,76,"Brazil","19, Q10","Jakub Zdybek",1995-10-11,26.4284736,75,"Poland","Pawel Lewandowski",,,76,"Poland","Q26","16-21, 21-16, 15-13","0:54","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",24,"Daniel Dearing",1990-01-13,32.1697467,78,"Canada","Sam Schachter",1990-05-08,31.8548939,78,"Canada","22, Q18","Timothy Brewster",2000-03-23,21.9794661,,"United States","Travis Mewhirter",1990-08-29,31.5455168,76,"United States","Q31","21-13, 21-14","0:40","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",1,"Stefan Boermans",1994-12-13,27.2553046,,"Netherlands","Yorick de Groot",2000-07-06,21.6919918,,"Netherlands","1","Mart van Werkhoven",1991-12-11,30.2614648,82,"Netherlands","Matthew Immers",2000-11-13,21.3360712,75,"Netherlands","24, Q27","21-15, 21-10","0:31","Pool A","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",2,"Renato Lima",1999-12-01,22.2888433,76,"Brazil","Vitor Felipe",1991-03-10,31.0171116,76,"Brazil","12, Q1","Ben Saxton",1988-11-21,33.3141684,79,"Canada","Grant O'Gorman",1993-11-02,28.366872,74,"Canada","13","21-15, 21-13","0:37","Pool A","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",13,"Renato Lima",1999-12-01,22.2888433,76,"Brazil","Vitor Felipe",1991-03-10,31.0171116,76,"Brazil","12, Q1","Stefan Boermans",1994-12-13,27.2553046,,"Netherlands","Yorick de Groot",2000-07-06,21.6919918,,"Netherlands","1","Forfeit or other",,"Pool A","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",14,"Mart van Werkhoven",1991-12-11,30.2614648,82,"Netherlands","Matthew Immers",2000-11-13,21.3360712,75,"Netherlands","24, Q27","Ben Saxton",1988-11-21,33.3141684,79,"Canada","Grant O'Gorman",1993-11-02,28.366872,74,"Canada","13","11-21, 21-19, 15-12","0:47","Pool A","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",3,"Alexander Brouwer",1989-11-03,32.3641342,78,"Netherlands","Robert Meeuwsen",1988-03-21,33.9849418,81,"Netherlands","2","Leon Luini",2000-11-19,21.3196441,78,"Netherlands","Ruben Penninga",1997-09-11,24.5092402,78,"Netherlands","23, Q19","16-21, 24-22, 15-12","0:51","Pool B","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",4,"Paolo Nicolai",1988-08-06,33.6071184,80,"Italy","Samuele Cottafava",1998-11-01,23.3702943,76,"Italy","14","Chaim Schalk",1986-04-23,35.8959617,77,"Canada","Theo Brunner",1985-03-17,36.9965777,79,"United States","11","24-22, 21-16","0:39","Pool B","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",15,"Paolo Nicolai",1988-08-06,33.6071184,80,"Italy","Samuele Cottafava",1998-11-01,23.3702943,76,"Italy","14","Alexander Brouwer",1989-11-03,32.3641342,78,"Netherlands","Robert Meeuwsen",1988-03-21,33.9849418,81,"Netherlands","2","21-19, 16-21, 15-9","0:46","Pool B","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",16,"Chaim Schalk",1986-04-23,35.8959617,77,"Canada","Theo Brunner",1985-03-17,36.9965777,79,"United States","11","Leon Luini",2000-11-19,21.3196441,78,"Netherlands","Ruben Penninga",1997-09-11,24.5092402,78,"Netherlands","23, Q19","21-12, 21-17","0:31","Pool B","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",5,"Bartosz Losiak",1992-05-14,29.8370979,75,"Poland","Michal Bryl",1994-10-09,27.4332649,78,"Poland","3","Daniel Dearing",1990-01-13,32.1697467,78,"Canada","Sam Schachter",1990-05-08,31.8548939,78,"Canada","22, Q18","21-13, 21-17","0:33","Pool C","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",6,"Alex Ranghieri",1987-06-18,34.7433265,78,"Italy","Daniele Lupo",1991-05-06,30.8610541,77,"Italy","10","David Ahman",2001-12-20,20.2354552,,"Sweden","Jonatan Hellvig",2001-10-05,20.4435318,,"Sweden","15","21-15, 18-21, 15-11","0:50","Pool C","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",17,"Bartosz Losiak",1992-05-14,29.8370979,75,"Poland","Michal Bryl",1994-10-09,27.4332649,78,"Poland","3","Alex Ranghieri",1987-06-18,34.7433265,78,"Italy","Daniele Lupo",1991-05-06,30.8610541,77,"Italy","10","22-20, 21-16","0:40","Pool C","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",18,"David Ahman",2001-12-20,20.2354552,,"Sweden","Jonatan Hellvig",2001-10-05,20.4435318,,"Sweden","15","Daniel Dearing",1990-01-13,32.1697467,78,"Canada","Sam Schachter",1990-05-08,31.8548939,78,"Canada","22, Q18","21-13, 22-20","0:39","Pool C","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",7,"Aleksandrs Samoilovs",1985-04-06,36.9418207,77,"Latvia","Janis Smedins",1987-07-31,34.6255989,75,"Latvia","4","Noe Aravena",2002-07-30,19.6276523,,"Chile","Vicente Droguett",2000-06-23,21.7275838,75,"Chile","21, Q13","21-17, 21-16","0:35","Pool D","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",8,"Kusti Nolvak",1991-11-06,30.3572895,75,"Estonia","Mart Tiisaar",1991-11-05,30.3600274,81,"Estonia","16","Alexander Huber",1985-07-25,36.6406571,71,"Austria","Christoph Dressler",1993-08-02,28.6187543,78,"Austria","9","18-21, 21-15, 15-7","0:51","Pool D","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",19,"Aleksandrs Samoilovs",1985-04-06,36.9418207,77,"Latvia","Janis Smedins",1987-07-31,34.6255989,75,"Latvia","4","Kusti Nolvak",1991-11-06,30.3572895,75,"Estonia","Mart Tiisaar",1991-11-05,30.3600274,81,"Estonia","16","21-15, 21-19","0:37","Pool D","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",20,"Noe Aravena",2002-07-30,19.6276523,,"Chile","Vicente Droguett",2000-06-23,21.7275838,75,"Chile","21, Q13","Alexander Huber",1985-07-25,36.6406571,71,"Austria","Christoph Dressler",1993-08-02,28.6187543,78,"Austria","9","21-17, 21-14","0:36","Pool D","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",9,"Alison Cerutti",1985-12-07,36.2710472,80,"Brazil","Guto Carvalhaes",1993-08-20,28.569473,73,"Brazil","5","Juan Virgen",1987-04-09,34.934976,78,"Mexico","Miguel Sarabia",1999-03-23,22.9815195,,"Mexico","20","19-21, 21-18, 15-9","0:53","Pool E","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",10,"Bruno Schmidt",1986-10-06,35.4414784,73,"Brazil","Saymon Barbosa",1993-09-08,28.5174538,79,"Brazil","17, Q5","Adrian Gavira",1987-09-17,34.4941821,76,"Spain","Pablo Herrera",1982-06-29,39.7125257,76,"Spain","8","21-19, 21-19","0:43","Pool E","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",21,"Alison Cerutti",1985-12-07,36.2710472,80,"Brazil","Guto Carvalhaes",1993-08-20,28.569473,73,"Brazil","5","Bruno Schmidt",1986-10-06,35.4414784,73,"Brazil","Saymon Barbosa",1993-09-08,28.5174538,79,"Brazil","17, Q5","21-18, 21-16","0:37","Pool E","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",22,"Adrian Gavira",1987-09-17,34.4941821,76,"Spain","Pablo Herrera",1982-06-29,39.7125257,76,"Spain","8","Juan Virgen",1987-04-09,34.934976,78,"Mexico","Miguel Sarabia",1999-03-23,22.9815195,,"Mexico","20","21-17, 27-25","0:45","Pool E","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",11,"Arthur Mariano",1996-02-03,26.1136208,78,"Brazil","Pedro Solberg",1986-03-27,35.9698836,76,"Brazil","19, Q10","Jose Rubio",1996-10-17,25.4099932,77,"Mexico","Josue Gaxiola",1997-09-02,24.5338809,73,"Mexico","6","20-22, 27-25, 15-9","0:59","Pool F","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",12,"Florian Breer",1998-12-05,23.2772074,,"Switzerland","Marco Krattiger",1994-07-07,27.6906229,79,"Switzerland","7","Christopher McHugh",1989-08-31,32.5393566,78,"Australia","Paul Burnett",1998-01-12,24.1724846,,"Australia","18, Q8","21-18, 24-26, 15-12","1:00","Pool F","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",23,"Arthur Mariano",1996-02-03,26.1136208,78,"Brazil","Pedro Solberg",1986-03-27,35.9698836,76,"Brazil","19, Q10","Florian Breer",1998-12-05,23.2772074,,"Switzerland","Marco Krattiger",1994-07-07,27.6906229,79,"Switzerland","7","17-21, 21-15, 15-11","0:47","Pool F","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",24,"Christopher McHugh",1989-08-31,32.5393566,78,"Australia","Paul Burnett",1998-01-12,24.1724846,,"Australia","18, Q8","Jose Rubio",1996-10-17,25.4099932,77,"Mexico","Josue Gaxiola",1997-09-02,24.5338809,73,"Mexico","6","21-17, 21-16","0:37","Pool F","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",25,"Chaim Schalk",1986-04-23,35.8959617,77,"Canada","Theo Brunner",1985-03-17,36.9965777,79,"United States","11","Mart van Werkhoven",1991-12-11,30.2614648,82,"Netherlands","Matthew Immers",2000-11-13,21.3360712,75,"Netherlands","24, Q27","21-13, 21-16","0:29","17th Place","Round 17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",26,"Noe Aravena",2002-07-30,19.6276523,,"Chile","Vicente Droguett",2000-06-23,21.7275838,75,"Chile","21, Q13","Adrian Gavira",1987-09-17,34.4941821,76,"Spain","Pablo Herrera",1982-06-29,39.7125257,76,"Spain","8","21-16, 22-20","0:39","17th Place","Round 17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",27,"Renato Lima",1999-12-01,22.2888433,76,"Brazil","Vitor Felipe",1991-03-10,31.0171116,76,"Brazil","12, Q1","Chaim Schalk",1986-04-23,35.8959617,77,"Canada","Theo Brunner",1985-03-17,36.9965777,79,"United States","11","21-19, 21-19","0:41","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",28,"Alex Ranghieri",1987-06-18,34.7433265,78,"Italy","Daniele Lupo",1991-05-06,30.8610541,77,"Italy","10","Bruno Schmidt",1986-10-06,35.4414784,73,"Brazil","Saymon Barbosa",1993-09-08,28.5174538,79,"Brazil","17, Q5","21-16, 17-21, 15-9","0:48","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",29,"Bartosz Losiak",1992-05-14,29.8370979,75,"Poland","Michal Bryl",1994-10-09,27.4332649,78,"Poland","3","Kusti Nolvak",1991-11-06,30.3572895,75,"Estonia","Mart Tiisaar",1991-11-05,30.3600274,81,"Estonia","16","21-18, 21-19","0:36","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",30,"Christopher McHugh",1989-08-31,32.5393566,78,"Australia","Paul Burnett",1998-01-12,24.1724846,,"Australia","18, Q8","Alison Cerutti",1985-12-07,36.2710472,80,"Brazil","Guto Carvalhaes",1993-08-20,28.569473,73,"Brazil","5","21-13, 21-16","0:34","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",31,"David Ahman",2001-12-20,20.2354552,,"Sweden","Jonatan Hellvig",2001-10-05,20.4435318,,"Sweden","15","Arthur Mariano",1996-02-03,26.1136208,78,"Brazil","Pedro Solberg",1986-03-27,35.9698836,76,"Brazil","19, Q10","22-20, 21-19","0:41","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",32,"Aleksandrs Samoilovs",1985-04-06,36.9418207,77,"Latvia","Janis Smedins",1987-07-31,34.6255989,75,"Latvia","4","Florian Breer",1998-12-05,23.2772074,,"Switzerland","Marco Krattiger",1994-07-07,27.6906229,79,"Switzerland","7","21-19, 21-16","0:38","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",33,"Alexander Brouwer",1989-11-03,32.3641342,78,"Netherlands","Robert Meeuwsen",1988-03-21,33.9849418,81,"Netherlands","2","Stefan Boermans",1994-12-13,27.2553046,,"Netherlands","Yorick de Groot",2000-07-06,21.6919918,,"Netherlands","1","Forfeit or other",,"Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Tlaxcala","Mexico",2022,2022-03-16,"M",34,"Noe Aravena",2002-07-30,19.6276523,,"Chile","Vicente Droguett",2000-06-23,21.7275838,75,"Chile","21, Q13","Paolo Nicolai",1988-08-06,33.6071184,80,"Italy","Samuele Cottafava",1998-11-01,23.3702943,76,"Italy","14","21-17, 21-18","0:35","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
