"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"AVP","New Orleans","United States",2016,2016-04-14,"M",2,"Derek Zimmerman",1974-10-14,41.5003422,74,"United States","Joey Keener",1975-06-10,40.8459959,73,"United States","Q32","Brian Marsh",2066-11-23,49.3908282,,"United States","Tyler Machie-Marsh",1992-09-06,23.6030116,72,"United States","Q33","13-11, 11-6","0:25","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","New Orleans","United States",2016,2016-04-14,"M",6,"Bobby Jones",1978-12-09,37.3470226,70,"United States","Nicholas Hillstrom",1989-05-20,26.9021218,,"United States","Q24","Matt West",1974-10-11,41.5085558,,"United States","Wade Ellis",1972-12-28,43.2936345,,"United States","Q41","11-6, 11-5","0:23","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","New Orleans","United States",2016,2016-04-14,"M",7,"Kent Ammons",1983-09-24,32.5557837,,"United States","William Chenoweth",1984-05-17,31.9096509,75,"United States","Q40","Jay Johnson",1987-08-23,28.6433949,75,"United States","Romeo Garcia",1984-10-30,31.4551677,,"United States","Q25","11-9, 11-9","0:22","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","New Orleans","United States",2016,2016-04-14,"M",10,"Evan Darr",1986-05-08,29.9356605,69,"United States","Jordan Gladstone",1990-12-02,25.3661875,,"United States","Q28","Ian Gilroy",1983-10-20,32.4845996,,"United States","Judd Smith",1978-09-05,37.6071184,,"United States","Q37","11-9, 11-7","0:26","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","New Orleans","United States",2016,2016-04-14,"M",15,"Bryce Powers",1986-09-29,29.54141,,"United States","James Donegan",1990-01-25,26.2176591,,"United States","Q29","Eugemir Guedes",1989-03-27,27.0499658,,"United States","Shane Welch",1991-11-30,24.3723477,,"United States","Q36","11-7, 11-8","0:25","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","New Orleans","United States",2016,2016-04-14,"M",18,"Alex Padilla",1974-04-04,42.0287474,75,"United States","Szymon Tralka",1979-05-15,36.91718,79,"Poland","Q30","Austin Martinez",1994-06-07,21.853525,,"United States","Jordan Merceron",1990-04-12,26.0068446,,"United States","Q35","11-8, 8-11, 7-2","0:28","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","New Orleans","United States",2016,2016-04-14,"M",23,"Evan Cory",1997-11-14,18.4147844,75,"United States","John Hamilton",1993-05-25,22.8884326,,"United States","Q27","Jacob Hillman",1992-10-09,23.5126626,,"United States","Roger Parent",1989-06-03,26.8637919,,"United States","Q38","8-11, 11-9, 7-5","0:25","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","New Orleans","United States",2016,2016-04-14,"M",26,"Brent Dilts",1982-11-18,33.4045175,,"United States","Jody Pigford",1981-07-14,34.75154,75,"United States","Q39","Chris Fleming",1987-04-03,29.0321697,72,"United States","Daniel Kirkpatrick",1989-09-13,26.5845311,,"United States","Q26","11-8, 9-11, 7-5","0:21","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","New Orleans","United States",2016,2016-04-14,"M",31,"Corey Stansell",1984-11-25,31.3839836,,"United States","Elias Aparcedo",1991-08-09,24.6817248,,"United States","Q34","Jeremiah Dellas",1976-01-16,40.2436687,73,"United States","Silvio Azevedo",1976-11-06,39.4360027,68,"United States","Q31","11-8, 11-3","0:20","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","New Orleans","United States",2016,2016-04-14,"M",33,"Ed Ratledge",1976-12-16,39.3264887,80,"United States","Ty Loomis",1979-05-01,36.9555099,75,"United States","13, Q1","Derek Zimmerman",1974-10-14,41.5003422,74,"United States","Joey Keener",1975-06-10,40.8459959,73,"United States","Q32","11-2, 11-7","0:23","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
