"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",93,"Laurel Weaver",1995-01-10,23.5975359,,"United States","Meaghan Wheeler",1991-04-24,27.3127995,70,"United States","Q15","Jennifer Solm",1976-11-21,41.7330595,69,"United States","Laura Anderson",1984-09-19,33.9055441,,"United States","Q50","21-15, 21-10","0:33","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",94,"Alexa Micek",1991-10-28,26.8008214,68,"United States","Lindsey Fuller",1982-03-29,36.3832991,76,"United States","Q18","Madelyn Williams",1991-10-15,26.8364134,,"United States","Monique Morris",1991-11-20,26.7378508,,"United States","Q47","21-10, 21-11","0:32","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",95,"Jenna Blocksom",1995-01-01,23.6221766,73,"United States","Sasha Karelov",1994-11-22,23.7316906,,"United States","Q31","Kelly Belardi",2004-05-23,14.2313484,,"United States","Savannah Standage",2003-11-20,14.7378508,,"United States","Q34","21-15, 21-17","0:43","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",96,"Falyn Fonoimoana",1992-03-13,26.4257358,76,"United States","Priscilla Piantadosi-Lima",1979-12-19,38.6584531,71,"Brazil","18, Q2","Emily Sonny",1998-06-18,20.1615332,71,"United States","Macy Gordon",1999-02-05,19.5263518,,"United States","Q63","23-21, 15-21, 15-12","1:13","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",97,"Delaney Knudsen",1995-08-16,23.0006845,70,"United States","Jessica Sykora",1987-12-23,30.6475017,,"United States","17, Q1","Katie Lindelow",1993-11-07,24.7720739,71,"United States","Kristen Nuss",1997-12-16,20.6652977,,"United States","Q33","21-16, 19-21, 15-13","1:04","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",98,"Heidi Hausheer",1994-05-14,24.257358,71,"United States","Lauren DeTurk",1987-07-21,31.0718686,75,"United States","Q16","Jaden Whitmarsh",2000-05-23,18.2313484,,"United States","Piper Monk-Heidrich",1999-07-27,19.0554415,,"United States","Q17","21-14, 13-21, 15-13","0:52","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",99,"Devon Newberry",2000-12-20,17.6536619,,"United States","Lindsey Sparks",2000-01-18,18.5763176,,"United States","26, Q9","Cassandra Strickland",1994-01-22,24.5639973,68,"United States","Litara Keil",1993-04-10,25.3497604,73,"United States","Q24","18-21, 21-19, 15-11","0:53","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",100,"Bailey Bars",1994-03-05,24.4490075,71,"United States","Molly Turner",1996-06-23,22.146475,,"United States","Q8","Elise Zappia",1996-09-17,21.9110198,70,"United States","Jessica Gaffney",1996-05-16,22.2505133,73,"United States","Q40","21-19, 18-21, 15-12","0:58","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",101,"Bre Moreland",1992-10-27,25.8015058,71,"United States","Summer Nash",1992-05-18,26.2450376,75,"United States","Q5","Courtney Schwan",1996-05-09,22.2696783,73,"United States","Nicole Bateham",1989-03-24,29.3963039,65,"United States","Q37","23-21, 21-18, 15-12","1:08","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",102,"Chanti Holroyd",,,,,"Jenna Belton",1996-03-05,22.4476386,73,"United States","32, Q53","Deahna Kraft",1998-10-11,19.8466804,,"United States","Gigi Hernandez",1997-11-22,20.7310062,,"United States","Q44","12-21, 21-19, 15-12","1:06","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
