"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"AVP","Chicago","United States",2017,2017-08-31,"W",14,"Aurora Davis",1991-07-01,26.1683778,69,"United States","Bree Scarbrough",1993-05-16,24.29295,73,"United States","22, Q6","Alix Klineman",1989-12-30,27.6687201,77,"United States","Lane Carico",1990-04-25,27.3511294,70,"United States","6","21-19, 24-22","0:50","Winner's Bracket","Round 2",52,17,6,0.212,2,3,0,26,24,12,3,0.375,0,3,2,8,35,13,6,0.2,1,5,2,4,33,12,2,0.303,0,1,1,23
"AVP","Chicago","United States",2017,2017-08-31,"W",15,"Angela Bensend",1989-07-23,28.1067762,73,"United States","Geena Urango",1989-08-02,28.0793977,71,"United States","7","Heather McGuire",1986-06-22,31.192334,74,"United States","Jenny Kropp",1979-06-17,38.2067077,74,"United States","10","21-17, 21-16","0:41","Winner's Bracket","Round 2",20,13,4,0.45,1,1,1,1,26,15,1,0.538,6,4,0,11,27,13,4,0.333,2,0,0,5,14,6,2,0.286,2,0,0,1
"AVP","Chicago","United States",2017,2017-08-31,"W",16,"April Ross",1982-06-20,35.1978097,73,"United States","Lauren Fendrick",1982-03-20,35.449692,75,"United States","2","Karissa Cook",1991-04-08,26.3983573,71,"United States","Katie Spieler",1994-10-27,22.844627,65,"United States","18, Q2","28-26, 21-12","0:43","Winner's Bracket","Round 2",24,16,2,0.583,1,4,0,10,28,19,1,0.643,0,1,2,3,21,15,4,0.524,0,2,2,2,29,15,8,0.241,2,1,0,11
"AVP","Chicago","United States",2017,2017-08-31,"W",17,"Brittany Hochevar",1981-05-26,36.2655715,72,"United States","Emily Day",1987-08-09,30.0616016,73,"United States","1","Caitlin Ledoux",1990-06-09,27.2279261,74,"United States","Maria Clara Salgado",1983-05-06,34.3216975,69,"Brazil","9","21-19, 12-21, 15-11","0:55","Winner's Bracket","Round 3",45,16,6,0.222,5,3,0,16,30,17,1,0.533,0,2,3,4,38,21,3,0.474,3,3,2,5,27,16,2,0.519,0,3,0,20
"AVP","Chicago","United States",2017,2017-08-31,"W",18,"Kelly Claes",1995-09-18,21.9520876,74,"United States","Sara Hughes",1995-02-14,22.5434634,70,"United States","12","Betsi Flint",1992-08-13,25.0485969,70,"United States","Kelley Larsen",1992-05-03,25.3278576,74,"United States","4","21-18, 18-21, 15-13","1:00","Winner's Bracket","Round 3",48,27,6,0.438,0,2,0,10,33,18,4,0.424,0,1,0,17,57,31,7,0.421,1,4,0,18,22,13,3,0.455,1,1,1,1
"AVP","Chicago","United States",2017,2017-08-31,"W",19,"Brooke Sweat",1986-03-27,31.430527,68,"United States","Summer Ross",1992-12-20,24.6954141,73,"United States","3","Aurora Davis",1991-07-01,26.1683778,69,"United States","Bree Scarbrough",1993-05-16,24.29295,73,"United States","22, Q6","21-14, 21-14","0:36","Winner's Bracket","Round 3",26,11,2,0.346,1,0,0,12,26,18,3,0.577,2,1,2,6,36,14,5,0.25,1,1,0,9,13,5,2,0.231,0,2,2,2
"AVP","Chicago","United States",2017,2017-08-31,"W",20,"April Ross",1982-06-20,35.1978097,73,"United States","Lauren Fendrick",1982-03-20,35.449692,75,"United States","2","Angela Bensend",1989-07-23,28.1067762,73,"United States","Geena Urango",1989-08-02,28.0793977,71,"United States","7","21-11, 13-21, 15-9","1:04","Winner's Bracket","Round 3",31,21,2,0.613,0,2,0,14,25,13,4,0.36,0,2,3,1,34,20,8,0.353,0,0,1,4,23,11,4,0.304,3,2,0,12
"AVP","Chicago","United States",2017,2017-08-31,"W",21,"Kelly Claes",1995-09-18,21.9520876,74,"United States","Sara Hughes",1995-02-14,22.5434634,70,"United States","12","Brittany Hochevar",1981-05-26,36.2655715,72,"United States","Emily Day",1987-08-09,30.0616016,73,"United States","1","21-17, 21-23, 18-16","1:22","Winner's Bracket","Round 4",46,25,10,0.326,4,6,4,10,36,23,4,0.528,2,1,0,17,43,24,5,0.442,4,4,1,11,38,22,8,0.368,0,3,5,7
"AVP","Chicago","United States",2017,2017-08-31,"W",22,"Brooke Sweat",1986-03-27,31.430527,68,"United States","Summer Ross",1992-12-20,24.6954141,73,"United States","3","April Ross",1982-06-20,35.1978097,73,"United States","Lauren Fendrick",1982-03-20,35.449692,75,"United States","2","17-21, 21-19, 15-10","1:01","Winner's Bracket","Round 4",37,20,6,0.378,0,0,0,17,32,21,5,0.5,0,4,5,11,35,21,5,0.457,1,2,0,17,30,15,5,0.333,0,1,3,7
"AVP","Chicago","United States",2017,2017-08-31,"W",23,"Karissa Cook",1991-04-08,26.3983573,71,"United States","Katie Spieler",1994-10-27,22.844627,65,"United States","18, Q2","Briana Hinga",1984-01-29,33.5879535,71,"United States","Janelle Allen",1980-11-22,36.7720739,70,"United States","16","21-18, 21-13","0:37","Contender's Bracket","Round 1",19,14,2,0.632,4,1,0,4,28,14,3,0.393,2,0,0,15,36,19,4,0.417,1,2,2,3,14,4,0,0.286,1,2,0,2
