"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"FIVB","Rome","Italy",2019,2019-09-03,"W",47,"Fan Wang",1994-01-27,25.5989049,74,"China","Xinyi Xia",1997-01-14,22.6338125,72,"China","21","Kelly Claes",1995-09-18,23.9589322,74,"United States","Sarah Sponcil",1996-08-16,23.0472279,70,"United States","9","21-16, 18-21, 16-14","0:49","Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Rome","Italy",2019,2019-09-03,"W",48,"Laura Ludwig",1986-01-13,33.6372348,70,"Germany","Margareta Kozuch",1986-10-30,32.843258,74,"Germany","20","Emily Stockman",1988-06-06,31.2416153,72,"United States","Kelley Larsen",1992-05-03,27.3347023,74,"United States","16","16-21, 21-16, 15-12","0:47","Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Rome","Italy",2019,2019-09-03,"W",49,"Ana Patricia Silva",1998-09-29,20.9281314,76,"Brazil","Rebecca Cavalcanti",1993-04-23,26.3627652,69,"Brazil","6","Barbora Hermannova",1990-11-07,28.8213552,71,"Czech Republic","Marketa Slukova",1988-06-28,31.1813826,71,"Czech Republic","22","21-18, 21-19","0:39","Winner's Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Rome","Italy",2019,2019-09-03,"W",50,"Agatha Bednarczuk",1983-06-22,36.1998631,72,"Brazil","Eduarda ""Duda"" Lisboa",1998-08-01,21.0896646,72,"Brazil","4","Melissa Humana-Paredes",1992-10-10,26.8966461,69,"Canada","Sarah Pavan",1986-08-16,33.0485969,77,"Canada","1","21-18, 21-14","0:37","Winner's Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Rome","Italy",2019,2019-09-03,"W",51,"Anouk Verge-Depre",1992-02-11,27.559206,73,"Switzerland","Joana Heidrich",1991-10-02,27.9206023,75,"Switzerland","10","Elsa Baquerizo",1987-06-25,32.1916496,71,"Spain","Liliana Fernandez",1987-01-04,32.6625599,70,"Spain","19","17-21, 21-13, 15-10","0:52","Winner's Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Rome","Italy",2019,2019-09-03,"W",52,"Laura Ludwig",1986-01-13,33.6372348,70,"Germany","Margareta Kozuch",1986-10-30,32.843258,74,"Germany","20","Fan Wang",1994-01-27,25.5989049,74,"China","Xinyi Xia",1997-01-14,22.6338125,72,"China","21","20-22, 21-13, 18-16","0:52","Winner's Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Rome","Italy",2019,2019-09-03,"W",53,"Agatha Bednarczuk",1983-06-22,36.1998631,72,"Brazil","Eduarda ""Duda"" Lisboa",1998-08-01,21.0896646,72,"Brazil","4","Ana Patricia Silva",1998-09-29,20.9281314,76,"Brazil","Rebecca Cavalcanti",1993-04-23,26.3627652,69,"Brazil","6","17-21, 21-19, 15-13","0:54","Semifinals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Rome","Italy",2019,2019-09-03,"W",54,"Laura Ludwig",1986-01-13,33.6372348,70,"Germany","Margareta Kozuch",1986-10-30,32.843258,74,"Germany","20","Anouk Verge-Depre",1992-02-11,27.559206,73,"Switzerland","Joana Heidrich",1991-10-02,27.9206023,75,"Switzerland","10","24-22, 21-13","0:46","Semifinals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Rome","Italy",2019,2019-09-03,"W",55,"Ana Patricia Silva",1998-09-29,20.9281314,76,"Brazil","Rebecca Cavalcanti",1993-04-23,26.3627652,69,"Brazil","6","Anouk Verge-Depre",1992-02-11,27.559206,73,"Switzerland","Joana Heidrich",1991-10-02,27.9206023,75,"Switzerland","10","19-21, 21-18, 16-14","0:59","Bronze Medal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Rome","Italy",2019,2019-09-03,"W",56,"Laura Ludwig",1986-01-13,33.6372348,70,"Germany","Margareta Kozuch",1986-10-30,32.843258,74,"Germany","20","Agatha Bednarczuk",1983-06-22,36.1998631,72,"Brazil","Eduarda ""Duda"" Lisboa",1998-08-01,21.0896646,72,"Brazil","4","21-19, 21-17","0:43","Gold Medal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",2,"Peiman Dargahi",1993-07-19,26.201232,,"Iran","Vahid Nikoufar",1991-05-27,28.347707,,"Iran","16, Q8","Aidin Boobak",2002-11-16,16.8733744,,"Iran","Armin Kami",2002-07-19,17.2019165,,"Iran","Q9","21-11, 19-21, 15-5","0:48","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",9,"Peiman Dargahi",1993-07-19,26.201232,,"Iran","Vahid Nikoufar",1991-05-27,28.347707,,"Iran","16, Q8","Jakob Wijk Tegenrot",1992-03-10,27.559206,74,"Sweden","Peter Lundgren",1987-07-01,32.2518823,76,"Sweden","7, Q1","21-13, 21-13","0:31","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",10,"Aghamohammad Salagh",1980-08-23,39.1047228,73,"Iran","Bahman Gholipoury",1974-07-04,45.2429843,,"Iran","10, Q4","Jedrzej Brozyniak",1989-02-09,30.6392882,,"Poland","Piotr Janiak",1988-09-09,31.0581793,78,"Poland","13, Q5","19-21, 21-13, 15-12","0:48","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",11,"Kalteh Kambiz",1990-01-01,29.7467488,76,"Iran","Rasoul Yamrali",1999-11-20,19.8631075,74,"Iran","9, Q3","Amir Shoushtarizadeh",1987-08-27,32.0958248,,"Iran","Sina Enayati",1997-04-09,22.477755,79,"Iran","14, Q6","21-11, 21-13","0:37","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",12,"Pawel Lewandowski",,,76,"Poland","Piotr Groszek",1994-01-02,25.744011,75,"Poland","15, Q7","Hideki Yoshida",1986-02-05,33.650924,70,"Japan","Keisuke Shimizu",1987-09-05,32.0711841,77,"Japan","8, Q2","23-21, 13-21, 15-11","0:47","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",1,"Arash Vakili",1990-09-23,29.0212183,,"Iran","Bahman Salemi",1989-01-15,30.7077344,75,"Iran","1","Peiman Dargahi",1993-07-19,26.201232,,"Iran","Vahid Nikoufar",1991-05-27,28.347707,,"Iran","16, Q8","21-16, 18-21, 15-11","1:03","Pool A","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",2,"Kalteh Kambiz",1990-01-01,29.7467488,76,"Iran","Rasoul Yamrali",1999-11-20,19.8631075,74,"Iran","9, Q3","Hideki Yoshida",1986-02-05,33.650924,70,"Japan","Keisuke Shimizu",1987-09-05,32.0711841,77,"Japan","8, Q2","21-14, 21-19","0:42","Pool A","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",9,"Arash Vakili",1990-09-23,29.0212183,,"Iran","Bahman Salemi",1989-01-15,30.7077344,75,"Iran","1","Kalteh Kambiz",1990-01-01,29.7467488,76,"Iran","Rasoul Yamrali",1999-11-20,19.8631075,74,"Iran","9, Q3","19-21, 21-16, 15-10","0:53","Pool A","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",10,"Peiman Dargahi",1993-07-19,26.201232,,"Iran","Vahid Nikoufar",1991-05-27,28.347707,,"Iran","16, Q8","Hideki Yoshida",1986-02-05,33.650924,70,"Japan","Keisuke Shimizu",1987-09-05,32.0711841,77,"Japan","8, Q2","21-10, 21-16","0:29","Pool A","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",3,"Abolhamed Mirzaali",,,,"Iran","Rahman Raoufi",1978-04-09,41.4784394,73,"Iran","2","Pawel Lewandowski",,,76,"Poland","Piotr Groszek",1994-01-02,25.744011,75,"Poland","15, Q7","21-23, 21-13, 15-13","0:53","Pool B","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",4,"Aghamohammad Salagh",1980-08-23,39.1047228,73,"Iran","Bahman Gholipoury",1974-07-04,45.2429843,,"Iran","10, Q4","Jakob Wijk Tegenrot",1992-03-10,27.559206,74,"Sweden","Peter Lundgren",1987-07-01,32.2518823,76,"Sweden","7, Q1","25-23, 22-20","0:49","Pool B","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
